OH 402,"[14, 15]",3rlhvJ3f,GEK30022.1
OH 402,"[50, 51]",3rlhvJ3f,GEK10041.2
OH 405,"[3, 39]",3rlhvJ3f,GEK10042.1
HDH 303B,"[17, 53]",3SsMaGhv,ISL10075.5
HDH 403,"[3, 39]",3SsMaGhv,PCO10058.9
NMH 105,"[1, 37]",3SsMaGhv,GEK10057.2
NMH 106,"[2, 38]",3SsMaGhv,MEC10002.3
OH 306,"[15, 51]",3SsMaGhv,GEK10095.1
OH 405,"[14, 50]",3SsMaGhv,GEK10045.5
GLC 304,"[17, 53]",3Tfd4Z4c,PCO10012.17
HDH 323C,"[14, 50]",3Tfd4Z4c,GEK10055.1
HDH 403,"[15, 51]",3Tfd4Z4c,PCO10058.13
NMH 105,"[1, 37]",3Tfd4Z4c,GEK10057.2
OH 403,"[5, 41]",3Tfd4Z4c,GEK10022.1
SU 104,"[3, 39]",3Tfd4Z4c,GEK10096.3
GLC 302,"[4, 40]",3vUrU6rb,PCO10013.3
HDH 403,"[13, 49]",3vUrU6rb,PCO10058.11
HDH 424,"[2, 38]",3vUrU6rb,ISL10075.6
NMH 204,"[50, 51]",3vUrU6rb,IID10005.3
NTH 313,"[6, 42]",3vUrU6rb,ISE10052.1
OH 403,"[16, 17]",3vUrU6rb,GEK10045.9
SU 101,"[3, 39]",3vUrU6rb,GEK10062.2
HDH 403,"[5, 41]",3VYTKLeG,PCO10058.17
HDH 425B,"[2, 38]",3VYTKLeG,GEK10095.2
NMH 106,"[17, 53]",3VYTKLeG,MEC10002.5
NMH 108,"[18, 54]",3VYTKLeG,ISL10075.10
NTH 417,"[3, 39]",3VYTKLeG,PCO10012.4
OH 405,"[14, 50]",3VYTKLeG,GEK10045.5
ANH 302,"[6, 42]",3XQXiSZK,LAW10004.1
GLC 304,"[15, 51]",3XQXiSZK,PCO10012.16
HDH 402,"[8, 44]",3XQXiSZK,PCO10058.16
HDH 425B,"[18, 19]",3XQXiSZK,GEK20022.1
NMH 404,"[14, 50]",3XQXiSZK,GEK10045.7
NTH 313,"[5, 41]",3XQXiSZK,GEK10059.4
ANH 313,"[2, 38]",3Yr14DHO,GEK10096.2
GLC 302,"[4, 40]",3Yr14DHO,PCO10013.3
HDH 418B,"[6, 42]",3Yr14DHO,GEK10033.1
HDH 424,"[15, 51]",3Yr14DHO,PCO10058.3
NMH 403,"[17, 53]",3Yr14DHO,GEK10058.2
OH 405,"[14, 50]",3Yr14DHO,GEK10045.5
SU 101,"[3, 39]",3Yr14DHO,GEK10062.2
ANH 302,"[6, 42]",4CCHrBUQ,LAW10004.1
GLC 304,"[3, 39]",4CCHrBUQ,PCO10012.3
HDH 424,"[5, 41]",4CCHrBUQ,PCO10058.6
OH 402,"[14, 15]",4CCHrBUQ,GEK30022.1
OH 402,"[50, 51]",4CCHrBUQ,GEK10041.2
OH 403,"[17, 18]",4CCHrBUQ,GEK10045.10
GLC 304,"[18, 54]",4DaMw30H,PCO10012.18
HDH 403,"[3, 39]",4DaMw30H,PCO10058.9
NMH 106,"[17, 53]",4DaMw30H,MEC10002.5
NMH 108,"[15, 16]",4DaMw30H,GEK10045.13
OH 402,"[50, 51]",4DaMw30H,GEK10041.2
OH 403,"[2, 38]",4DaMw30H,GEK10062.1
ANH Auditorium,"[3, 39]",4E74Ryxn,MEC10002.1
HDH 418B,"[18, 54]",4E74Ryxn,GEK10035.2
HDH 418B,"[6, 42]",4E74Ryxn,GEK10033.1
NMH 404,"[14, 50]",4E74Ryxn,GEK10045.7
NTH 213,"[13, 49]",4E74Ryxn,ISL10073.1
NTH 313,"[15, 51]",4E74Ryxn,GEK20031.1
HDH 403,"[14, 50]",4oW7xUWZ,PCO10058.12
HDH 418B,"[2, 38]",4oW7xUWZ,PCO10024.1
NMH 410A,"[17, 18]",4oW7xUWZ,GEK10045.12
NTH 212,"[5, 41]",4oW7xUWZ,PCO10012.14
OH 403,"[15, 51]",4oW7xUWZ,GEK10059.2
OH 405,"[3, 39]",4oW7xUWZ,GEK10042.1
OH 405,"[6, 42]",4oW7xUWZ,MEC10001.2
GLC 304,"[3, 39]",4oxam5lI,PCO10012.3
HDH 403,"[5, 41]",4oxam5lI,PCO10058.17
HDH 418B,"[14, 50]",4oxam5lI,GEK10017.1
HDH 418B,"[6, 42]",4oxam5lI,GEK10033.1
NMH 106,"[17, 53]",4oxam5lI,MEC10002.5
OH 421,"[15, 51]",4oxam5lI,GEK10045.4
GLC 101,"[18, 54]",4Q1si8Al,PCO10013.15
HDH 323C,"[14, 50]",4Q1si8Al,GEK10055.1
NMH 404,"[2, 38]",4Q1si8Al,GEK10057.3
NMH 410A,"[16, 17]",4Q1si8Al,GEK10045.11
NTH 213,"[41, 42]",4Q1si8Al,GEK10021.1
OH 302,"[3, 39]",4Q1si8Al,PCO10058.5
HDH 402,"[7, 43]",4v3PWSYn,PCO10058.15
HDH 418B,"[6, 42]",4v3PWSYn,GEK10033.1
NMH 403,"[17, 53]",4v3PWSYn,GEK10058.2
OH 402,"[14, 15]",4v3PWSYn,GEK30022.1
OH 402,"[50, 51]",4v3PWSYn,GEK10041.2
SU 101,"[3, 39]",4v3PWSYn,GEK10062.2
GLC 106,"[13, 49]",4WqzTcXO,PCO10012.10
HDH 303B,"[4, 40]",4WqzTcXO,ISL10075.4
HDH 403,"[5, 41]",4WqzTcXO,PCO10058.17
NMH 105,"[1, 37]",4WqzTcXO,GEK10057.2
NMH 410A,"[14, 50]",4WqzTcXO,GEK10059.1
OH 401,"[15, 51]",4WqzTcXO,GEK10045.6
ANH 302,"[6, 42]",4yKJYKLR,LAW10004.1
HDH 303A,"[18, 54]",4yKJYKLR,PCO10024.4
HDH 418B,"[17, 53]",4yKJYKLR,GEK10035.1
HDH 425B,"[2, 38]",4yKJYKLR,GEK10095.2
NTH 313,"[15, 51]",4yKJYKLR,GEK20031.1
OH 405,"[14, 50]",4yKJYKLR,GEK10045.5
GLC 101,"[17, 53]",4YzHox3p,PCO10012.15
GLC 201,"[43, 44]",4YzHox3p,GEK20021.1
HCA 3F,"[6, 42]",4YzHox3p,PCO10058.10
HDH 418B,"[18, 54]",4YzHox3p,GEK10035.2
OH 405,"[14, 50]",4YzHox3p,GEK10045.5
OH 405,"[3, 39]",4YzHox3p,GEK10042.1
ANH Auditorium,"[5, 41]",501vTGkp,ISE10052.2
GLC 304,"[4, 40]",501vTGkp,PCO10012.8
NMH 404,"[6, 42]",501vTGkp,PCO10058.14
OH 402,"[50, 51]",501vTGkp,GEK10041.2
OH 403,"[16, 17]",501vTGkp,GEK10045.9
OH 403,"[2, 38]",501vTGkp,GEK10062.1
