CSW30008.1,"[14, 50]",AwZG7Ggb
ISE20075.1,"[3, 39]",AwZG7Ggb
ISE20084.1,"[6, 42]",AwZG7Ggb
GEK20059.1,"[5, 41]",AwZG7Ggb
CUE20003.2,"[53, 54, 55, 56]",AXaNwsRf
CUE20005.1,"[4, 16]",AXaNwsRf
CUE30003.1,"[15, 51]",AXaNwsRf
IID20059.1,"[13, 14]",AXaNwsRf
IID20061.3,"[5, 6]",AXaNwsRf
GEK10041.3,"[41, 42]",AXaNwsRf
CUE20005.1,"[4, 16]",AXaNwsRf
CSW30019.1,"[17, 18]",AxXMJozU
GCS20002.13,"[15, 51]",AxXMJozU
MEC20054.1,"[14, 50]",AxXMJozU
MEC30074.2,"[6, 42]",AxXMJozU
CSW30009.1,"[2, 3]",AxXMJozU
ECE30021.1,"[17, 53]",AxYk3QVH
GEK30030.1,"[15, 51]",AxYk3QVH
ITP40001.1,"[18, 54]",AxYk3QVH
GEK20062.1,"[6, 42]",AxYk3QVH
ECE20051.2,"[3, 39]",AxYk3QVH
ITP30005.1,"[5, 41]",AxYk3QVH
ECE20010.2,"[15, 51]",AY2aTHyk
GCS10007.3,"[17, 53]",AY2aTHyk
GCS20001.17,"[3, 39]",AY2aTHyk
MEC20005.2,"[44, 45]",AY2aTHyk
MEC20055.3,"[6, 42]",AY2aTHyk
ECE20016.1,"[5, 41]",AY2aTHyk
CCC20064.1,"[16, 52]",AybARszO
MEC10002.1,"[3, 39]",AybARszO
MEC20055.1,"[2, 38]",AybARszO
CCC20065.1,"[1, 37]",AybARszO
GEK20062.2,"[5, 41]",AybARszO
GCS10053.4,"[15, 51]",ayzxZNvg
MEC20005.1,"[13, 49]",ayzxZNvg
MEC10002.1,"[3, 39]",ayzxZNvg
MEC20055.1,"[2, 38]",ayzxZNvg
GEK20059.1,"[5, 41]",ayzxZNvg
GEA20004.1,"[52, 53]",AZ1fKQhJ
GEA20016.1,"[14, 50]",AZ1fKQhJ
GEA30021.1,"[16, 17]",AZ1fKQhJ
GEA40004.1,"[18, 19]",AZ1fKQhJ
GEA30011.1,[1],AZ1fKQhJ
GCS20002.2,"[5, 41]",AZ1fKQhJ
MEC30052.1,"[2, 38]",AZ1fKQhJ
ECE30030.1,"[17, 53]",azDm8G3H
ECE30092.1,"[28, 55]",azDm8G3H
GCS10033.2,"[15, 51]",azDm8G3H
ITP30008.1,"[14, 50]",azDm8G3H
GEK20062.3,"[7, 43]",azDm8G3H
ECE20051.2,"[3, 39]",azDm8G3H
ECE30011.1,"[6, 42]",azDm8G3H
GCS10062.2,"[14, 50]",azfmeWou
GEK10093.1,"[15, 51]",azfmeWou
GEK20058.1,"[13, 49]",azfmeWou
GEK10041.1,"[3, 39]",azfmeWou
GCS10007.1,"[4, 40]",azfmeWou
GEK10087.1,"[44, 45]",azfmeWou
BFT20002.1,"[16, 52]",b0e79kLo
GEK10066.1,"[14, 50]",b0e79kLo
GCS10019.1,"[2, 38]",b0e79kLo
GEK10059.3,"[3, 39]",b0e79kLo
BFT20001.1,"[40, 41]",b0e79kLo
GCS10033.2,"[15, 51]",B0o72jvV
ISE20072.1,"[16, 17]",B0o72jvV
ISE20081.1,"[52, 53]",B0o72jvV
ISE20084.1,"[6, 42]",B0o72jvV
GCS10007.1,"[4, 40]",B0o72jvV
GCS10033.1,"[14, 50]",b19BBNAQ
GEK10090.1,"[15, 51]",b19BBNAQ
GEK10096.3,"[17, 53]",b19BBNAQ
GCS10002.2,"[6, 42]",b19BBNAQ
GEK20058.8,"[3, 39]",b19BBNAQ
GEK20062.2,"[5, 41]",b19BBNAQ
ITP20003.2,"[17, 53]",B2Es0ZtB
ITP20007.2,"[15, 51]",B2Es0ZtB
GCS20001.16,"[2, 38]",B2Es0ZtB
ECE20051.2,"[3, 39]",B2Es0ZtB
ITP20001.1,"[5, 41]",B2Es0ZtB
GEK10066.1,"[14, 50]",b31CEW7i
GEK10090.2,"[17, 53]",b31CEW7i
GEK10095.2,"[15, 51]",b31CEW7i
GCS10001.5,"[3, 39]",b31CEW7i
GEK10059.2,"[7, 43]",b31CEW7i
GEK20063.1,"[4, 40]",b31CEW7i
GCS20001.2,"[15, 51]",B3nhhIRJ
GEK10030.1,"[14, 50]",B3nhhIRJ
GCS10037.10,"[4, 40]",B3nhhIRJ
ISE10002.1,"[2, 38]",B3nhhIRJ
GCS10002.3,"[6, 42]",B3nhhIRJ
GEK20059.1,"[5, 41]",B3nhhIRJ
ECE40093.1,"[32, 55]",B4UG1iaQ
GEE20034.1,"[14, 50]",B4UG1iaQ
GEK10055.1,"[13, 49]",B4UG1iaQ
LAW10004.1,"[1, 37]",B4UG1iaQ
GCS10053.6,"[16, 52]",B65ZfpOq
HMM20026.1,"[13, 49]",B65ZfpOq
HMM20028.1,"[17, 18, 19]",B65ZfpOq
HMM20031.1,"[2, 38]",B65ZfpOq
HMM10041.1,"[3, 39]",B65ZfpOq
HMM30012.1,"[6, 42]",B65ZfpOq
GEK20062.2,"[5, 41]",B65ZfpOq
GCS10007.3,"[17, 53]",b6EQdcXd
GEK20042.2,"[19, 55]",b6EQdcXd
CSW20001.1,"[4, 40]",b6EQdcXd
GEA30020.1,"[5, 6]",b6EQdcXd
MEC10002.1,"[3, 39]",b6EQdcXd
CSW30017.1,"[1, 37]",b6EQdcXd
ECE20051.3,"[14, 50]",B7Az12r3
GEK10077.1,"[18, 19]",B7Az12r3
ITP20003.2,"[17, 53]",B7Az12r3
ITP20001.2,"[6, 42]",B7Az12r3
GEK20062.2,"[5, 41]",B7Az12r3
ECE20057.1,"[2, 38]",B7Az12r3
CSW20054.1,"[15, 51]",b871B03p
CSW30008.1,"[14, 50]",b871B03p
CSW30081.1,"[6, 42]",b871B03p
CSW20005.2,"[5, 41]",b871B03p
GEK20028.1,"[38, 39]",b871B03p
ECE20010.2,"[15, 51]",b8e44lPG
GCS10053.10,"[18, 54]",b8e44lPG
GEK10090.2,"[17, 53]",b8e44lPG
GEK10095.1,"[5, 41]",b8e44lPG
ECE20016.2,"[6, 42]",b8e44lPG
ECE20057.1,"[2, 38]",b8e44lPG
GCS10062.1,"[13, 49]",b9mHJ4pB
GEK20028.3,"[16, 17]",b9mHJ4pB
ISE10051.2,[5],b9mHJ4pB
GEK20063.1,"[4, 40]",b9mHJ4pB
GCS10014.1,"[2, 3]",b9mHJ4pB
GEK10035.2,"[41, 42]",b9mHJ4pB
GEK10098.2,"[18, 19]",BA9PQBAP
UIL30014.1,"[14, 50]",BA9PQBAP
UIL30011.1,"[6, 42]",BA9PQBAP
UIL30017.1,"[3, 39]",BA9PQBAP
CSW30017.1,"[1, 37]",BA9PQBAP
GEK20062.2,"[5, 41]",BA9PQBAP
ECE40012.1,"[15, 51]",BARBwiNP
GEK10030.1,"[14, 50]",BARBwiNP
ITP40001.1,"[18, 54]",BARBwiNP
GEK10053.2,"[5, 41]",BARBwiNP
GEK20053.1,"[2, 38]",BARBwiNP
ECE30011.1,"[6, 42]",BARBwiNP
ITP30002.1,"[3, 39]",BARBwiNP
GCS10062.1,"[13, 49]",BAzR11Ql
GEK10055.2,"[14, 50]",BAzR11Ql
GEK10095.3,"[18, 54]",BAzR11Ql
GEK20058.6,"[16, 52]",BAzR11Ql
GCS10001.5,"[3, 39]",BAzR11Ql
GEK20044.1,"[4, 5]",BAzR11Ql
ECE20051.3,"[14, 50]",BBDLhbng
ITP20003.2,"[17, 53]",BBDLhbng
ITP20007.2,"[15, 51]",BBDLhbng
GEK10053.2,"[5, 41]",BBDLhbng
GEK10062.2,"[3, 39]",BBDLhbng
ITP20001.2,"[6, 42]",BBDLhbng
IID20059.3,"[18, 19]",bBFajPjf
IID30068.1,"[15, 16]",bBFajPjf
GCS20002.8,"[6, 42]",bBFajPjf
ECE20010.2,"[15, 51]",BBVOKt2W
GCS20001.1,"[14, 50]",BBVOKt2W
ECE20016.2,"[6, 42]",BBVOKt2W
ECE20051.2,"[3, 39]",BBVOKt2W
GEK20062.2,"[5, 41]",BBVOKt2W
ECE20057.1,"[2, 38]",BBVOKt2W
IID30068.2,"[17, 18]",BCds399J
IID30086.1,"[14, 15]",BCds399J
GCS20008.1,"[2, 3]",BCds399J
GEK10035.2,"[41, 42]",BCds399J
CSW20012.1,"[14, 50]",Bdp0bZur
CSW20054.1,"[15, 51]",Bdp0bZur
CSW20079.1,"[13, 49]",Bdp0bZur
GCS10037.6,"[3, 39]",Bdp0bZur
CSW20065.1,"[2, 38]",Bdp0bZur
GEK30022.1,"[5, 6]",Bdp0bZur
CUE30001.2,"[17, 18, 19, 20]",bepBvrXd
CUE20002.1,"[4, 40]",bepBvrXd
GEK10055.3,"[2, 38]",bepBvrXd
CUE20003.3,"[41, 42, 43, 44]",bepBvrXd
CUE20052.1,"[1, 37]",bepBvrXd
CSW30019.1,"[17, 18]",BetRI6s4
GEA20002.1,"[41, 42]",BetRI6s4
MEC20055.1,"[2, 38]",BetRI6s4
CSW30025.1,"[4, 40]",BetRI6s4
CSW30009.2,"[5, 6]",BetRI6s4
GCS10002.5,"[13, 49]",BEYGrOGw
GCS10037.12,"[15, 51]",BEYGrOGw
GEK20063.3,"[14, 50]",BEYGrOGw
GEK10041.1,"[3, 39]",BEYGrOGw
GCS10052.12,"[6, 42]",BEYGrOGw
GEK20053.1,"[2, 38]",BEYGrOGw
GEK20059.1,"[5, 41]",BEYGrOGw
ISE20086.1,"[14, 50]",Bgr0UscZ
ISE40075.1,"[52, 53]",Bgr0UscZ
UIL30011.1,"[6, 42]",Bgr0UscZ
CCE24001.1,[7],Bgr0UscZ
GEK10040.2,"[3, 4]",Bgr0UscZ
CSW20079.1,"[13, 49]",BGTtLjI7
CSW40010.1,"[17, 18]",BGTtLjI7
GCS10053.1,"[14, 50]",BGTtLjI7
CSW20001.1,"[4, 40]",BGTtLjI7
GCS10037.5,"[2, 38]",BGTtLjI7
GEK10042.1,"[3, 39]",BGTtLjI7
GCS20002.12,"[14, 50]",BHFXUump
LAW30071.1,"[17, 53]",BHFXUump
LAW30072.1,"[15, 51]",BHFXUump
UIL30011.1,"[6, 42]",BHFXUump
GEK20062.2,"[5, 41]",BHFXUump
GCS10001.3,"[17, 53]",bhlmO13W
GCS10062.9,"[15, 51]",bhlmO13W
GEK10066.1,"[14, 50]",bhlmO13W
GEK30015.2,[18],bhlmO13W
GEK10096.2,"[3, 39]",bhlmO13W
IID10004.2,"[41, 42]",bhlmO13W
GCS10062.8,"[16, 52]",BIpopOcZ
GEK10021.7,"[56, 57]",BIpopOcZ
GEK10095.2,"[15, 51]",BIpopOcZ
GEK20063.3,"[14, 50]",BIpopOcZ
GEK10015.2,[37],BIpopOcZ
GCS10001.4,"[2, 38]",BIpopOcZ
GEK10041.3,"[41, 42]",BIpopOcZ
GEK10090.2,"[17, 53]",bisgsfPs
GCS10052.12,"[6, 42]",bisgsfPs
GEK10096.2,"[3, 39]",bisgsfPs
GEK20058.7,"[2, 38]",bisgsfPs
GEK10057.1,"[5, 41]",bisgsfPs
CSW20021.1,"[13, 49]",BjfLzMm1
GCS10033.1,"[14, 50]",BjfLzMm1
CSW20001.1,"[4, 40]",BjfLzMm1
ECE20016.2,"[6, 42]",BjfLzMm1
ECE20057.1,"[2, 38]",BjfLzMm1
GCS10058.2,"[3, 39]",BjfLzMm1
BFT20002.1,"[16, 52]",bjPcjraZ
GEK10061.2,"[15, 51]",bjPcjraZ
GEK20017.1,"[17, 53]",bjPcjraZ
GEK10059.3,"[3, 39]",bjPcjraZ
BFT20001.1,"[40, 41]",bjPcjraZ
GCS10037.4,"[16, 52]",BkIkAws7
GEK10055.1,"[13, 49]",BkIkAws7
GEK20058.2,"[14, 50]",BkIkAws7
GEK10096.4,"[6, 42]",BkIkAws7
GEK10060.1,"[3, 39]",BkIkAws7
GEK10057.1,"[5, 41]",BkIkAws7
GCS10002.1,"[18, 19]",BKqWGYPB
GEK10030.1,"[14, 50]",BKqWGYPB
GEK20058.5,"[15, 51]",BKqWGYPB
GCS10052.3,"[6, 42]",BKqWGYPB
GEK10096.2,"[3, 39]",BKqWGYPB
GEK10057.3,"[2, 38]",BKqWGYPB
GCS20009.1,"[17, 53]",bkrnDU0f
LAW20009.1,"[14, 50]",bkrnDU0f
MEC10001.3,"[15, 51]",bkrnDU0f
LAW30077.1,"[6, 7]",bkrnDU0f
LAW50005.1,"[4, 5]",bkrnDU0f
LAW30034.1,"[2, 38]",bkrnDU0f
IID20006.3,"[53, 54]",bKUtMwiy
IID30020.1,[14],bKUtMwiy
IID10004.1,"[38, 39]",bKUtMwiy
IID20061.3,"[5, 6]",bKUtMwiy
GEK30007.1,[7],bKUtMwiy
GCS10062.1,"[13, 49]",bkvJqvOZ
GEK10095.2,"[15, 51]",bkvJqvOZ
GEK20033.1,"[14, 50]",bkvJqvOZ
ISE10051.2,[5],bkvJqvOZ
GEK20063.1,"[4, 40]",bkvJqvOZ
GEK10042.1,"[3, 39]",bkvJqvOZ
GEK10088.1,"[16, 17]",bL1fAfaE
GEK30030.1,"[15, 51]",bL1fAfaE
LAW10004.1,"[1, 37]",bL1fAfaE
GEK10096.1,"[2, 38]",bL1fAfaE
GCS10002.2,"[6, 42]",bL1fAfaE
GEK10075.1,[43],bL1fAfaE
GEK20058.9,"[5, 41]",bL1fAfaE
GCS10062.6,"[18, 54]",blJHaQHq
GEK10070.1,"[15, 51]",blJHaQHq
GEK20058.6,"[16, 52]",blJHaQHq
IID10004.2,"[41, 42]",blJHaQHq
GEK10042.1,"[3, 39]",blJHaQHq
GEK20011.1,"[2, 38]",blJHaQHq
GEA30021.1,"[16, 17]",BLKZDBtI
GEE20034.1,"[14, 50]",BLKZDBtI
GEA30012.1,[1],BLKZDBtI
GEK10062.1,"[2, 38]",BLKZDBtI
MEC20005.2,"[44, 45]",BLKZDBtI
GEK20016.1,"[3, 39]",BLKZDBtI
GCS10037.12,"[15, 51]",BLpNERqq
GEK20058.2,"[14, 50]",BLpNERqq
GEK10041.1,"[3, 39]",BLpNERqq
GCS10050.6,"[5, 41]",BLpNERqq
GCS10002.3,"[6, 42]",BLpNERqq
CCC20053.1,"[14, 50]",bM5RAO5o
CCC20064.1,"[16, 52]",bM5RAO5o
CCC30053.1,"[18, 54]",bM5RAO5o
CUE30051.1,"[2, 38]",bM5RAO5o
CUE20014.1,"[5, 6]",bM5RAO5o
CUE20052.1,"[1, 37]",bM5RAO5o
GCS20009.1,"[17, 53]",bmsipDIx
UIL30014.1,"[14, 50]",bmsipDIx
UIL40016.1,"[54, 55]",bmsipDIx
UIL30011.1,"[6, 42]",bmsipDIx
UIL30018.1,"[8, 44]",bmsipDIx
ISE20075.1,"[3, 39]",bmsipDIx
GCS20001.13,"[18, 54]",BMsUeac2
MEC20005.1,"[13, 49]",BMsUeac2
MEC30002.1,"[17, 53]",BMsUeac2
MEC20002.1,"[3, 39]",BMsUeac2
ECE20057.1,"[2, 38]",BMsUeac2
GEK10055.2,"[14, 50]",bn77k9Fp
GEK10058.1,"[18, 54]",bn77k9Fp
GEK10096.2,"[3, 39]",bn77k9Fp
GCS10019.2,"[1, 37]",bn77k9Fp
GEK10057.3,"[2, 38]",bn77k9Fp
GEK10094.1,"[44, 45]",bn77k9Fp
GEK20058.9,"[5, 41]",bn77k9Fp
ECE30092.1,"[28, 55]",boeZ2cAQ
GCS20001.11,"[15, 51]",boeZ2cAQ
ITP30008.1,"[14, 50]",boeZ2cAQ
GEK20053.2,"[3, 39]",boeZ2cAQ
ECE20051.1,"[2, 38]",boeZ2cAQ
ITP40003.1,"[5, 41]",boeZ2cAQ
CSW20054.1,"[15, 51]",bpnJiqGk
CSW30021.1,"[17, 53]",bpnJiqGk
ISE10051.2,[5],bpnJiqGk
ISE20075.1,"[3, 39]",bpnJiqGk
GEK20042.1,"[2, 38]",bpnJiqGk
GEK20028.2,"[41, 42]",bpnJiqGk
GCS10062.3,"[15, 51]",bpSTyqN4
GCS10002.4,"[7, 43]",bpSTyqN4
IID10004.2,"[41, 42]",bpSTyqN4
GEK10057.3,"[2, 38]",bpSTyqN4
GEK20058.8,"[3, 39]",bpSTyqN4
GEK30022.1,"[5, 6]",bpSTyqN4
GEK10095.2,"[15, 51]",bq7V3RVU
GEK10098.1,"[17, 53]",bq7V3RVU
GEK20063.3,"[14, 50]",bq7V3RVU
GEK10041.1,"[3, 39]",bq7V3RVU
GEK10062.1,"[2, 38]",bq7V3RVU
GEK30014.2,"[6, 42]",bq7V3RVU
ECE40012.1,"[15, 51]",BqGMLGZs
ECE40093.1,"[32, 55]",BqGMLGZs
GCS20001.12,"[16, 52]",BqGMLGZs
GEE20034.1,"[14, 50]",BqGMLGZs
GEK10098.2,"[18, 19]",BqGMLGZs
GEK20062.1,"[6, 42]",BqGMLGZs
CSW20054.1,"[15, 51]",bQgZHaqC
CSW20079.1,"[13, 49]",bQgZHaqC
GEK20042.2,"[19, 55]",bQgZHaqC
CSW20001.1,"[4, 40]",bQgZHaqC
CSW20065.1,"[2, 38]",bQgZHaqC
GCS10062.4,"[16, 52]",bQIQ4cSl
GEK20063.4,"[15, 51]",bQIQ4cSl
GCS10002.3,"[6, 42]",bQIQ4cSl
MEC10002.3,"[1, 37]",bQIQ4cSl
GEK10059.2,"[7, 43]",bQIQ4cSl
GEK20044.1,"[4, 5]",bQIQ4cSl
GCS10002.1,"[18, 19]",bQQFBxCy
GCS10062.7,"[14, 50]",bQQFBxCy
GEK10061.2,"[15, 51]",bQQFBxCy
GCS10037.11,"[5, 41]",bQQFBxCy
GEK10075.1,[43],bQQFBxCy
GEK20063.1,"[4, 40]",bQQFBxCy
GEK10070.1,"[15, 51]",bRaxcz2f
GEK20033.1,"[14, 50]",bRaxcz2f
UIL30051.1,"[13, 49]",bRaxcz2f
UIL30011.1,"[6, 42]",bRaxcz2f
CUE30051.1,"[2, 38]",bRaxcz2f
CUE20052.1,"[1, 37]",bRaxcz2f
GCS10007.4,"[18, 54]",BrrTljsD
GCS10053.7,"[17, 53]",BrrTljsD
CCC30081.1,"[5, 6]",BrrTljsD
CCC20020.1,"[3, 39]",BrrTljsD
GCS10037.9,"[17, 53]",bsc2exzA
GEK10095.3,"[18, 54]",bsc2exzA
GEK20058.5,"[15, 51]",bsc2exzA
GCS10001.4,"[2, 38]",bsc2exzA
GEK10035.2,"[41, 42]",bsc2exzA
GEK10070.1,"[15, 51]",BusYrG8Q
GEK10098.1,"[17, 53]",BusYrG8Q
GEK10094.1,"[44, 45]",BusYrG8Q
BFT20001.1,"[40, 41]",BusYrG8Q
GEK20028.1,"[38, 39]",BusYrG8Q
GCS10037.4,"[16, 52]",BWuoyvfb
GEK10055.2,"[14, 50]",BWuoyvfb
GCS10052.10,"[2, 38]",BWuoyvfb
GEK10096.2,"[3, 39]",BWuoyvfb
GCS10002.2,"[6, 42]",BWuoyvfb
GEK20058.9,"[5, 41]",BWuoyvfb
GCS10002.7,"[15, 51]",bx96MzJr
GCS10062.5,"[17, 53]",bx96MzJr
GEK10055.1,"[13, 49]",bx96MzJr
GEK20063.3,"[14, 50]",bx96MzJr
GEK10096.4,"[6, 42]",bx96MzJr
GEK10038.2,"[39, 40]",bx96MzJr
GEK10075.1,[43],bx96MzJr
GEK20011.1,"[2, 38]",bx96MzJr
GEK10095.3,"[18, 54]",BxgUB7tl
GEK20058.5,"[15, 51]",BxgUB7tl
GEK10041.1,"[3, 39]",BxgUB7tl
GCS10052.5,"[5, 41]",BxgUB7tl
GCS10002.2,"[6, 42]",BxgUB7tl
CSW30009.3,"[13, 49]",bXH7UMhw
IID30086.1,"[14, 15]",bXH7UMhw
CSW20005.1,"[3, 39]",bXH7UMhw
GCS20008.2,"[5, 6]",bXH7UMhw
GEK10059.2,"[7, 43]",bXH7UMhw
GCS10001.2,"[15, 51]",bXqEsBmR
GEK10066.1,"[14, 50]",bXqEsBmR
GEK20058.6,"[16, 52]",bXqEsBmR
GCS10052.4,"[4, 40]",bXqEsBmR
GEK10096.4,"[6, 42]",bXqEsBmR
GEK10055.3,"[2, 38]",bXqEsBmR
GEK10055.2,"[14, 50]",bZhuQP1L
HMM20026.1,"[13, 49]",bZhuQP1L
HMM20031.1,"[2, 38]",bZhuQP1L
GCS10058.1,"[5, 41]",bZhuQP1L
GEK10096.4,"[6, 42]",bZhuQP1L
HMM10041.1,"[3, 39]",bZhuQP1L
IID20006.3,"[53, 54]",bzn4xrGn
IID20013.2,"[14, 15]",bzn4xrGn
IID20016.1,"[50, 51]",bzn4xrGn
IID20061.3,"[5, 6]",bzn4xrGn
GEK20028.1,"[38, 39]",bzn4xrGn
BFT20002.1,"[16, 52]",c1UZrvid
GCS10010.1,"[18, 54]",c1UZrvid
GCS10053.4,"[15, 51]",c1UZrvid
GEK10060.1,"[3, 39]",c1UZrvid
BFT20001.1,"[40, 41]",c1UZrvid
GEK10055.2,"[14, 50]",c2ibqfTR
GEK10096.3,"[17, 53]",c2ibqfTR
GEK20058.5,"[15, 51]",c2ibqfTR
GEK10038.2,"[39, 40]",c2ibqfTR
GEK10091.1,"[6, 7]",c2ibqfTR
CCE20003.1,"[2, 38]",c2ibqfTR
GCS10001.1,"[14, 50]",c2w2Ycc2
GEK20058.6,"[16, 52]",c2w2Ycc2
LAW10004.1,"[1, 37]",c2w2Ycc2
GEK10041.1,"[3, 39]",c2w2Ycc2
GCS10007.1,"[4, 40]",c2w2Ycc2
GEK10087.1,"[44, 45]",c2w2Ycc2
ECE30021.2,"[18, 54]",C3cnCfON
GCS20001.11,"[15, 51]",C3cnCfON
GEE20034.1,"[14, 50]",C3cnCfON
MEC30002.1,"[17, 53]",C3cnCfON
MEC30005.1,"[6, 42]",C3cnCfON
ECE20057.1,"[2, 38]",C3cnCfON
GCS10002.6,"[14, 50]",C3Iqjyex
GEK10095.2,"[15, 51]",C3Iqjyex
GEK20058.6,"[16, 52]",C3Iqjyex
GCS10052.5,"[5, 41]",C3Iqjyex
GCS10014.1,"[2, 3]",C3Iqjyex
MEC10001.1,"[6, 42]",C3Iqjyex
GEK20058.5,"[15, 51]",C73iibw5
GCS10052.6,"[2, 38]",C73iibw5
GEK10096.4,"[6, 42]",C73iibw5
GCS10001.5,"[3, 39]",C73iibw5
GEK10058.2,"[5, 41]",C73iibw5
BFT20002.1,"[16, 52]",c8F0X3IG
BFT30001.1,"[14, 50]",c8F0X3IG
BFT30016.1,"[15, 51]",c8F0X3IG
BFT30027.1,"[5, 41]",c8F0X3IG
GEK20063.2,"[4, 40]",c8F0X3IG
MEC10001.1,"[6, 42]",c8F0X3IG
CSW20015.1,"[16, 17]",C8u1VXkd
GEK10061.2,"[15, 51]",C8u1VXkd
MEC20005.1,"[13, 49]",C8u1VXkd
MEC20057.2,"[18, 19]",C8u1VXkd
CSW20005.2,"[5, 41]",C8u1VXkd
GCS10019.1,"[2, 38]",C8u1VXkd
CSW20012.1,"[14, 50]",cA6tsZNR
GCS10039.1,"[17, 53]",cA6tsZNR
CSW20001.1,"[4, 40]",cA6tsZNR
ISE10002.1,"[2, 38]",cA6tsZNR
CSW20005.2,"[5, 41]",cA6tsZNR
GCS10001.1,"[14, 50]",CAaWVu82
GEK10055.1,"[13, 49]",CAaWVu82
GEK10096.3,"[17, 53]",CAaWVu82
GEK10015.2,[37],CAaWVu82
GEK20059.1,"[5, 41]",CAaWVu82
GEK20058.10,"[6, 42]",CAaWVu82
GCS30008.1,"[2, 38]",CAaWVu82
GEK20011.3,"[4, 40]",CAaWVu82
ISE20086.1,"[14, 50]",cBpNSx0I
ISE40075.1,"[52, 53]",cBpNSx0I
UIL40064.1,"[17, 18]",cBpNSx0I
UIL30016.1,"[2, 38]",cBpNSx0I
UIL40075.1,"[5, 41]",cBpNSx0I
GEE30023.1,"[4, 40]",cBpNSx0I
BFT20002.1,"[16, 52]",CCIZctcE
GCS10037.3,"[15, 51]",CCIZctcE
GEK10030.1,"[14, 50]",CCIZctcE
GEK10057.3,"[2, 38]",CCIZctcE
GEK20016.1,"[3, 39]",CCIZctcE
BFT20001.1,"[40, 41]",CCIZctcE
GCS20002.11,"[13, 49]",cdyrdPvR
GCS20006.2,"[15, 51]",cdyrdPvR
LAW20009.1,"[14, 50]",cdyrdPvR
LAW30077.1,"[6, 7]",cdyrdPvR
LAW50005.1,"[4, 5]",cdyrdPvR
GCS20008.1,"[2, 3]",cdyrdPvR
GCS10062.6,"[18, 54]",cEPWeFRQ
GEK10061.2,"[15, 51]",cEPWeFRQ
GEK20063.3,"[14, 50]",cEPWeFRQ
LAW10004.1,"[1, 37]",cEPWeFRQ
GEK10095.1,"[5, 41]",cEPWeFRQ
GCS10001.4,"[2, 38]",cEPWeFRQ
GCS10062.9,"[15, 51]",CEXePFHH
GEK20063.3,"[14, 50]",CEXePFHH
GCS10037.1,"[5, 41]",CEXePFHH
IID10004.1,"[38, 39]",CEXePFHH
CCC20076.1,"[44, 45]",CEXePFHH
BFT20002.1,"[16, 52]",Cg11Nao2
GCS10007.4,"[18, 54]",Cg11Nao2
GCS10053.7,"[17, 53]",Cg11Nao2
GEK10059.1,"[14, 50]",Cg11Nao2
GEK20016.1,"[3, 39]",Cg11Nao2
GCS10004.1,"[4, 40]",Cg11Nao2
GEK30022.1,"[5, 6]",Cg11Nao2
ECE30021.1,"[17, 53]",cGAEFbEH
ECE30075.2,"[4, 40]",cGAEFbEH
ITP30005.1,"[5, 41]",cGAEFbEH
BFT20002.1,"[16, 52]",cGAM8Vh2
BFT30010.2,"[21, 57]",cGAM8Vh2
BFT30016.1,"[15, 51]",cGAM8Vh2
GEK20011.3,"[4, 40]",cGAM8Vh2
GEK30014.1,"[5, 41]",cGAM8Vh2
GCS10012.1,"[14, 50]",ch5m2fMe
GCS10039.1,"[17, 53]",ch5m2fMe
GEK10095.2,"[15, 51]",ch5m2fMe
GEK20058.1,"[13, 49]",ch5m2fMe
GCS10002.2,"[6, 42]",ch5m2fMe
GEK20044.1,"[4, 5]",ch5m2fMe
BFT20002.1,"[16, 52]",ChtfWATE
CSW20021.1,"[13, 49]",ChtfWATE
GCS10007.3,"[17, 53]",ChtfWATE
GEK10059.1,"[14, 50]",ChtfWATE
CSW20012.3,"[39, 40]",ChtfWATE
GEK10057.3,"[2, 38]",ChtfWATE
CSW20021.1,"[13, 49]",ci7rSz4t
GEK10022.1,"[5, 41]",ci7rSz4t
CSW20065.1,"[2, 38]",ci7rSz4t
GEK10042.1,"[3, 39]",ci7rSz4t
CSW20012.1,"[14, 50]",CIBiVFTf
ISE20085.1,"[17, 18]",CIBiVFTf
CSW20001.1,"[4, 40]",CIBiVFTf
ISE10002.1,"[2, 38]",CIBiVFTf
GCS10001.7,"[1, 37]",CIBiVFTf
GEK20062.2,"[5, 41]",CIBiVFTf
CSW20054.1,"[15, 51]",cij9PKRj
CSW20079.1,"[13, 49]",cij9PKRj
GCS10007.2,"[5, 41]",cij9PKRj
GEK20062.1,"[6, 42]",cij9PKRj
CSW20065.1,"[2, 38]",cij9PKRj
CCC20053.1,"[14, 50]",cILmdMhK
CSW30012.1,"[17, 53]",cILmdMhK
GCS10053.8,"[18, 54]",cILmdMhK
CSW20001.1,"[4, 40]",cILmdMhK
CCC20050.1,"[5, 41]",cILmdMhK
GEK20062.3,"[7, 43]",cILmdMhK
IID20059.2,"[16, 17]",cizoz0qE
GEK20062.1,"[6, 42]",cizoz0qE
CUE20051.1,"[14, 50]",CjfJOB46
CUE20002.1,"[4, 40]",CjfJOB46
GEK20062.1,"[6, 42]",CjfJOB46
CUE30031.1,"[5, 41]",CjfJOB46
CUE30051.1,"[2, 38]",CjfJOB46
CUE20052.1,"[1, 37]",CjfJOB46
GCS10007.4,"[18, 54]",CJpZt72l
GEK10088.1,"[16, 17]",CJpZt72l
ISE20081.1,"[52, 53]",CJpZt72l
