NMH 403,GEK20059.1,"[5, 41]",Au0T7ETs
NMH 109,GCS10033.2,"[15, 51]",aUkL29ji
HDH 425B,GEK20033.1,"[14, 50]",aUkL29ji
ANH 302,LAW10004.1,"[1, 37]",aUkL29ji
ANH Auditorium,GEK10041.1,"[3, 39]",aUkL29ji
GLC 106,GCS10050.4,"[2, 38]",aUkL29ji
NMH 403,GEK20059.1,"[5, 41]",aUkL29ji
HDH 326A,ISE20086.1,"[14, 50]",auZ1o7To
NMH 106,MEC20055.4,"[16, 52]",auZ1o7To
NMH 106,MEC20059.3,"[17, 53]",auZ1o7To
HDH 318,ISE20084.1,"[6, 42]",auZ1o7To
HDH 320A,ISE30081.1,"[1, 37]",auZ1o7To
NMH 403,GEK10057.3,"[2, 38]",auZ1o7To
ANH 313,ECE20051.3,"[14, 50]",Avg0dpST
NTH 417,ECE20060.1,"[19, 20]",Avg0dpST
ANH 305,ECE30081.1,"[6, 42]",Avg0dpST
NTH 313,ECE30012.1,"[2, 38]",Avg0dpST
OH 401,ITP30005.1,"[5, 41]",Avg0dpST
NMH 108,GCS10037.8,"[16, 52]",avV8Tmpu
GLC 304,GCS20001.1,"[14, 50]",avV8Tmpu
OH 403,GEK10096.3,"[17, 53]",avV8Tmpu
HDH 424,GCS10001.6,"[5, 41]",avV8Tmpu
NMH 404,GEK20058.10,"[6, 42]",avV8Tmpu
NMH 410B,GEK10035.1,"[38, 39]",avV8Tmpu
OH 402,GEK30030.1,"[15, 51]",aWd3zFKR
NMH 108,MEC20054.1,"[14, 50]",aWd3zFKR
NMH 107,MEC20005.2,"[44, 45]",aWd3zFKR
NMH 107,MEC20055.1,"[2, 38]",aWd3zFKR
NMH 404,GEK20016.1,"[3, 39]",aWd3zFKR
OH 405,MEC10001.1,"[6, 42]",aWd3zFKR
NMH 108,GCS10037.9,"[17, 53]",aWohUXKn
NMH 403,GEK20058.4,"[14, 50]",aWohUXKn
ANH Auditorium,GEK10041.1,"[3, 39]",aWohUXKn
GLC 302,GCS10052.6,"[2, 38]",aWohUXKn
HDH 424,GCS10001.6,"[5, 41]",aWohUXKn
NMH 410B,GEK10022.2,"[6, 42]",aWohUXKn
NTH 212,CUE20003.1,"[17, 18, 19, 20]",AWTGfIx5
ANH 313,CUE20013.1,"[15, 51]",AWTGfIx5
NTH 313,GEK10066.1,"[14, 50]",AWTGfIx5
NMH 404,GEK20016.1,"[3, 39]",AWTGfIx5
NTH 220,CUE30001.1,"[5, 6, 7, 8]",AWTGfIx5
NTH 313,CUE20052.1,"[1, 37]",AWTGfIx5
NTH 313,ITP20007.2,"[15, 51]",AwuJ8s0O
NMH 107,MEC20005.1,"[13, 49]",AwuJ8s0O
NMH 106,MEC10002.3,"[1, 37]",AwuJ8s0O
NMH 107,MEC20055.1,"[2, 38]",AwuJ8s0O
NTH 311,ECE20010.1,"[3, 39]",AwuJ8s0O
HDH 320A,CCC20086.1,"[14, 50]",AWy5Sokf
OH 302,GCS10007.3,"[17, 53]",AWy5Sokf
NMH 402,GCS10028.1,"[15, 51]",AWy5Sokf
ANH 302,UIL30011.1,"[6, 42]",AWy5Sokf
ANH 304,UIL30016.1,"[2, 38]",AWy5Sokf
ANH 305,UIL30017.1,"[3, 39]",AWy5Sokf
OH 405,CSW20054.1,"[15, 51]",AwZG7Ggb
HDH 320B,CSW20064.1,"[18, 54]",AwZG7Ggb
HDH 320B,CSW30008.1,"[14, 50]",AwZG7Ggb
HDH 318,ISE20075.1,"[3, 39]",AwZG7Ggb
HDH 318,ISE20084.1,"[6, 42]",AwZG7Ggb
NMH 403,GEK20059.1,"[5, 41]",AwZG7Ggb
NTH 212,CUE20003.2,"[53, 54, 55, 56]",AXaNwsRf
NTH 313,CUE20005.1,"[4, 16]",AXaNwsRf
NTH 212,CUE30003.1,"[15, 51]",AXaNwsRf
NMH 208,IID20059.1,"[13, 14]",AXaNwsRf
NMH 208,IID20061.3,"[5, 6]",AXaNwsRf
NMH 307,GEK10041.3,"[41, 42]",AXaNwsRf
NTH 313,CUE20005.1,"[4, 16]",AXaNwsRf
NMH 107,CSW30019.1,"[17, 18]",AxXMJozU
GLC 202,GCS20002.13,"[15, 51]",AxXMJozU
NMH 108,MEC20054.1,"[14, 50]",AxXMJozU
NMH 103A,MEC30074.2,"[6, 42]",AxXMJozU
NMH 207,CSW30009.1,"[2, 3]",AxXMJozU
NTH 313,ECE30021.1,"[17, 53]",AxYk3QVH
OH 402,GEK30030.1,"[15, 51]",AxYk3QVH
NTH 313,ITP40001.1,"[18, 54]",AxYk3QVH
NMH 403,GEK20062.1,"[6, 42]",AxYk3QVH
NTH 310,ECE20051.2,"[3, 39]",AxYk3QVH
OH 401,ITP30005.1,"[5, 41]",AxYk3QVH
OH 401,ECE20010.2,"[15, 51]",AY2aTHyk
OH 302,GCS10007.3,"[17, 53]",AY2aTHyk
GLC 101,GCS20001.17,"[3, 39]",AY2aTHyk
NMH 107,MEC20005.2,"[44, 45]",AY2aTHyk
NMH 107,MEC20055.3,"[6, 42]",AY2aTHyk
NTH 310,ECE20016.1,"[5, 41]",AY2aTHyk
NMH 405,CCC20064.1,"[16, 52]",AybARszO
NMH 103A,MEC10002.1,"[3, 39]",AybARszO
NMH 107,MEC20055.1,"[2, 38]",AybARszO
NMH 405,CCC20065.1,"[1, 37]",AybARszO
OH 403,GEK20062.2,"[5, 41]",AybARszO
GLC 303,GCS10053.4,"[15, 51]",ayzxZNvg
NMH 107,MEC20005.1,"[13, 49]",ayzxZNvg
NMH 103A,MEC10002.1,"[3, 39]",ayzxZNvg
NMH 107,MEC20055.1,"[2, 38]",ayzxZNvg
NMH 403,GEK20059.1,"[5, 41]",ayzxZNvg
NMH 410B,GEA20004.1,"[52, 53]",AZ1fKQhJ
OH 306,GEA20016.1,"[14, 50]",AZ1fKQhJ
NTH 113,GEA30021.1,"[16, 17]",AZ1fKQhJ
ANH 304,GEA40004.1,"[18, 19]",AZ1fKQhJ
ANH 313,GEA30011.1,[1],AZ1fKQhJ
GLC 202,GCS20002.2,"[5, 41]",AZ1fKQhJ
NMH 109,MEC30052.1,"[2, 38]",AZ1fKQhJ
ANH 313,ECE30030.1,"[17, 53]",azDm8G3H
NTH 310,ECE30092.1,"[28, 55]",azDm8G3H
NMH 109,GCS10033.2,"[15, 51]",azDm8G3H
OH 401,ITP30008.1,"[14, 50]",azDm8G3H
NMH 403,GEK20062.3,"[7, 43]",azDm8G3H
NTH 310,ECE20051.2,"[3, 39]",azDm8G3H
OH 401,ECE30011.1,"[6, 42]",azDm8G3H
GLC 302,GCS10062.2,"[14, 50]",azfmeWou
HDH 425B,GEK10093.1,"[15, 51]",azfmeWou
OH 403,GEK20058.1,"[13, 49]",azfmeWou
ANH Auditorium,GEK10041.1,"[3, 39]",azfmeWou
HDH 403,GCS10007.1,"[4, 40]",azfmeWou
HDH 418B,GEK10087.1,"[44, 45]",azfmeWou
OH 405,BFT20002.1,"[16, 52]",b0e79kLo
NTH 313,GEK10066.1,"[14, 50]",b0e79kLo
NMH 108,GCS10019.1,"[2, 38]",b0e79kLo
NMH 403,GEK10059.3,"[3, 39]",b0e79kLo
OH 405,BFT20001.1,"[40, 41]",b0e79kLo
NMH 109,GCS10033.2,"[15, 51]",B0o72jvV
HDH 324,ISE20072.1,"[16, 17]",B0o72jvV
NMH 309,ISE20081.1,"[52, 53]",B0o72jvV
HDH 318,ISE20084.1,"[6, 42]",B0o72jvV
HDH 403,GCS10007.1,"[4, 40]",B0o72jvV
HDH 303B,GCS10033.1,"[14, 50]",b19BBNAQ
HDH 418B,GEK10090.1,"[15, 51]",b19BBNAQ
OH 403,GEK10096.3,"[17, 53]",b19BBNAQ
HDH 424,GCS10002.2,"[6, 42]",b19BBNAQ
OH 403,GEK20058.8,"[3, 39]",b19BBNAQ
OH 403,GEK20062.2,"[5, 41]",b19BBNAQ
OH 401,ITP20003.2,"[17, 53]",B2Es0ZtB
NTH 313,ITP20007.2,"[15, 51]",B2Es0ZtB
GLC 101,GCS20001.16,"[2, 38]",B2Es0ZtB
NTH 310,ECE20051.2,"[3, 39]",B2Es0ZtB
NTH 313,ITP20001.1,"[5, 41]",B2Es0ZtB
NTH 313,GEK10066.1,"[14, 50]",b31CEW7i
HDH 425B,GEK10090.2,"[17, 53]",b31CEW7i
HDH 318,GEK10095.2,"[15, 51]",b31CEW7i
HDH 424,GCS10001.5,"[3, 39]",b31CEW7i
NMH 307,GEK10059.2,"[7, 43]",b31CEW7i
NMH 403,GEK20063.1,"[4, 40]",b31CEW7i
GLC 304,GCS20001.2,"[15, 51]",B3nhhIRJ
OH 405,GEK10030.1,"[14, 50]",B3nhhIRJ
HDH 303A,GCS10037.10,"[4, 40]",B3nhhIRJ
HDH 318,ISE10002.1,"[2, 38]",B3nhhIRJ
HDH 403,GCS10002.3,"[6, 42]",B3nhhIRJ
NMH 403,GEK20059.1,"[5, 41]",B3nhhIRJ
NTH 412,ECE40093.1,"[32, 55]",B4UG1iaQ
OH 402,GEE20034.1,"[14, 50]",B4UG1iaQ
HDH 418B,GEK10055.1,"[13, 49]",B4UG1iaQ
ANH 302,LAW10004.1,"[1, 37]",B4UG1iaQ
GLC 305,GCS10053.6,"[16, 52]",B65ZfpOq
OH 405,HMM20026.1,"[13, 49]",B65ZfpOq
NTH 120B,HMM20028.1,"[17, 18, 19]",B65ZfpOq
ANH 302,HMM20031.1,"[2, 38]",B65ZfpOq
OH 305,HMM10041.1,"[3, 39]",B65ZfpOq
OH 305,HMM30012.1,"[6, 42]",B65ZfpOq
OH 403,GEK20062.2,"[5, 41]",B65ZfpOq
OH 302,GCS10007.3,"[17, 53]",b6EQdcXd
OH 402,GEK20042.2,"[19, 55]",b6EQdcXd
ANH 313,CSW20001.1,"[4, 40]",b6EQdcXd
ANH 313,GEA30020.1,"[5, 6]",b6EQdcXd
NMH 103A,MEC10002.1,"[3, 39]",b6EQdcXd
NMH 207,CSW30017.1,"[1, 37]",b6EQdcXd
ANH 313,ECE20051.3,"[14, 50]",B7Az12r3
NTH 213,GEK10077.1,"[18, 19]",B7Az12r3
OH 401,ITP20003.2,"[17, 53]",B7Az12r3
NTH 313,ITP20001.2,"[6, 42]",B7Az12r3
OH 403,GEK20062.2,"[5, 41]",B7Az12r3
OH 405,ECE20057.1,"[2, 38]",B7Az12r3
OH 405,CSW20054.1,"[15, 51]",b871B03p
HDH 320B,CSW30008.1,"[14, 50]",b871B03p
HDH 326A,CSW30081.1,"[6, 42]",b871B03p
NMH 105,CSW20005.2,"[5, 41]",b871B03p
SU 101,GEK20028.1,"[38, 39]",b871B03p
OH 401,ECE20010.2,"[15, 51]",b8e44lPG
GLC 302,GCS10053.10,"[18, 54]",b8e44lPG
HDH 425B,GEK10090.2,"[17, 53]",b8e44lPG
HDH 418B,GEK10095.1,"[5, 41]",b8e44lPG
NTH 310,ECE20016.2,"[6, 42]",b8e44lPG
OH 405,ECE20057.1,"[2, 38]",b8e44lPG
GLC 302,GCS10062.1,"[13, 49]",b9mHJ4pB
NMH 402,GEK20028.3,"[16, 17]",b9mHJ4pB
HDH 318,ISE10051.2,[5],b9mHJ4pB
NMH 403,GEK20063.1,"[4, 40]",b9mHJ4pB
NTH 213,GCS10014.1,"[2, 3]",b9mHJ4pB
OH 306,GEK10035.2,"[41, 42]",b9mHJ4pB
HCA 2F,GEK10098.2,"[18, 19]",BA9PQBAP
ANH 305,UIL30014.1,"[14, 50]",BA9PQBAP
ANH 302,UIL30011.1,"[6, 42]",BA9PQBAP
ANH 305,UIL30017.1,"[3, 39]",BA9PQBAP
NMH 207,CSW30017.1,"[1, 37]",BA9PQBAP
OH 403,GEK20062.2,"[5, 41]",BA9PQBAP
NTH 311,ECE40012.1,"[15, 51]",BARBwiNP
OH 405,GEK10030.1,"[14, 50]",BARBwiNP
NTH 313,ITP40001.1,"[18, 54]",BARBwiNP
HDH 425B,GEK10053.2,"[5, 41]",BARBwiNP
HDH 425B,GEK20053.1,"[2, 38]",BARBwiNP
OH 401,ECE30011.1,"[6, 42]",BARBwiNP
OH 401,ITP30002.1,"[3, 39]",BARBwiNP
GLC 302,GCS10062.1,"[13, 49]",BAzR11Ql
HDH 418B,GEK10055.2,"[14, 50]",BAzR11Ql
HDH 418B,GEK10095.3,"[18, 54]",BAzR11Ql
NMH 403,GEK20058.6,"[16, 52]",BAzR11Ql
HDH 424,GCS10001.5,"[3, 39]",BAzR11Ql
OH 305,GEK20044.1,"[4, 5]",BAzR11Ql
ANH 313,ECE20051.3,"[14, 50]",BBDLhbng
OH 401,ITP20003.2,"[17, 53]",BBDLhbng
NTH 313,ITP20007.2,"[15, 51]",BBDLhbng
HDH 425B,GEK10053.2,"[5, 41]",BBDLhbng
NMH 105,GEK10062.2,"[3, 39]",BBDLhbng
NTH 313,ITP20001.2,"[6, 42]",BBDLhbng
NMH 208,IID20059.3,"[18, 19]",bBFajPjf
OH 306,IID30068.1,"[15, 16]",bBFajPjf
GLC 101,GCS20002.8,"[6, 42]",bBFajPjf
OH 401,ECE20010.2,"[15, 51]",BBVOKt2W
GLC 304,GCS20001.1,"[14, 50]",BBVOKt2W
NTH 310,ECE20016.2,"[6, 42]",BBVOKt2W
NTH 310,ECE20051.2,"[3, 39]",BBVOKt2W
OH 403,GEK20062.2,"[5, 41]",BBVOKt2W
OH 405,ECE20057.1,"[2, 38]",BBVOKt2W
OH 306,IID30068.2,"[17, 18]",BCds399J
NMH 202,IID30086.1,"[14, 15]",BCds399J
HDH 402,GCS20008.1,"[2, 3]",BCds399J
OH 306,GEK10035.2,"[41, 42]",BCds399J
NMH 207,CSW20012.1,"[14, 50]",Bdp0bZur
OH 405,CSW20054.1,"[15, 51]",Bdp0bZur
OH 402,CSW20079.1,"[13, 49]",Bdp0bZur
NMH 104A,GCS10037.6,"[3, 39]",Bdp0bZur
OH 401,CSW20065.1,"[2, 38]",Bdp0bZur
SU 101,GEK30022.1,"[5, 6]",Bdp0bZur
NTH 220,CUE30001.2,"[17, 18, 19, 20]",bepBvrXd
ANH 305,CUE20002.1,"[4, 40]",bepBvrXd
NMH 404,GEK10055.3,"[2, 38]",bepBvrXd
NTH 215,CUE20003.3,"[41, 42, 43, 44]",bepBvrXd
NTH 313,CUE20052.1,"[1, 37]",bepBvrXd
NMH 107,CSW30019.1,"[17, 18]",BetRI6s4
ANH 313,GEA20002.1,"[41, 42]",BetRI6s4
NMH 107,MEC20055.1,"[2, 38]",BetRI6s4
NMH 207,CSW30025.1,"[4, 40]",BetRI6s4
OH 306,CSW30009.2,"[5, 6]",BetRI6s4
HDH 403,GCS10002.5,"[13, 49]",BEYGrOGw
NMH 108,GCS10037.12,"[15, 51]",BEYGrOGw
NMH 404,GEK20063.3,"[14, 50]",BEYGrOGw
ANH Auditorium,GEK10041.1,"[3, 39]",BEYGrOGw
GLC 303,GCS10052.12,"[6, 42]",BEYGrOGw
HDH 425B,GEK20053.1,"[2, 38]",BEYGrOGw
NMH 403,GEK20059.1,"[5, 41]",BEYGrOGw
HDH 326A,ISE20086.1,"[14, 50]",Bgr0UscZ
HDH 324,ISE40075.1,"[52, 53]",Bgr0UscZ
ANH 302,UIL30011.1,"[6, 42]",Bgr0UscZ
HDH 320A,CCE24001.1,[7],Bgr0UscZ
NMH 410B,GEK10040.2,"[3, 4]",Bgr0UscZ
OH 402,CSW20079.1,"[13, 49]",BGTtLjI7
OH 305,CSW40010.1,"[17, 18]",BGTtLjI7
GLC 101,GCS10053.1,"[14, 50]",BGTtLjI7
ANH 313,CSW20001.1,"[4, 40]",BGTtLjI7
NMH 104A,GCS10037.5,"[2, 38]",BGTtLjI7
OH 405,GEK10042.1,"[3, 39]",BGTtLjI7
GLC 305,GCS20002.12,"[14, 50]",BHFXUump
ANH 305,LAW30071.1,"[17, 53]",BHFXUump
ANH 305,LAW30072.1,"[15, 51]",BHFXUump
ANH 302,UIL30011.1,"[6, 42]",BHFXUump
OH 403,GEK20062.2,"[5, 41]",BHFXUump
HDH 403,GCS10001.3,"[17, 53]",bhlmO13W
GLC 106,GCS10062.9,"[15, 51]",bhlmO13W
NTH 313,GEK10066.1,"[14, 50]",bhlmO13W
OH 405,GEK30015.2,[18],bhlmO13W
HDH 418B,GEK10096.2,"[3, 39]",bhlmO13W
NMH 204,IID10004.2,"[41, 42]",bhlmO13W
GLC 106,GCS10062.8,"[16, 52]",BIpopOcZ
SU 101,GEK10021.7,"[56, 57]",BIpopOcZ
HDH 318,GEK10095.2,"[15, 51]",BIpopOcZ
NMH 404,GEK20063.3,"[14, 50]",BIpopOcZ
HDH 303A,GEK10015.2,[37],BIpopOcZ
HDH 424,GCS10001.4,"[2, 38]",BIpopOcZ
NMH 307,GEK10041.3,"[41, 42]",BIpopOcZ
HDH 425B,GEK10090.2,"[17, 53]",bisgsfPs
GLC 303,GCS10052.12,"[6, 42]",bisgsfPs
HDH 418B,GEK10096.2,"[3, 39]",bisgsfPs
OH 403,GEK20058.7,"[2, 38]",bisgsfPs
OH 405,GEK10057.1,"[5, 41]",bisgsfPs
HDH 318,CSW20021.1,"[13, 49]",BjfLzMm1
HDH 303B,GCS10033.1,"[14, 50]",BjfLzMm1
ANH 313,CSW20001.1,"[4, 40]",BjfLzMm1
NTH 310,ECE20016.2,"[6, 42]",BjfLzMm1
OH 405,ECE20057.1,"[2, 38]",BjfLzMm1
OH 420,GCS10058.2,"[3, 39]",BjfLzMm1
OH 405,BFT20002.1,"[16, 52]",bjPcjraZ
HCA 2F,GEK10061.2,"[15, 51]",bjPcjraZ
OH 420,GEK20017.1,"[17, 53]",bjPcjraZ
NMH 403,GEK10059.3,"[3, 39]",bjPcjraZ
OH 405,BFT20001.1,"[40, 41]",bjPcjraZ
HDH 303B,GCS10037.4,"[16, 52]",BkIkAws7
HDH 418B,GEK10055.1,"[13, 49]",BkIkAws7
OH 403,GEK20058.2,"[14, 50]",BkIkAws7
HDH 418B,GEK10096.4,"[6, 42]",BkIkAws7
NMH 410A,GEK10060.1,"[3, 39]",BkIkAws7
OH 405,GEK10057.1,"[5, 41]",BkIkAws7
HDH 403,GCS10002.1,"[18, 19]",BKqWGYPB
OH 405,GEK10030.1,"[14, 50]",BKqWGYPB
NMH 403,GEK20058.5,"[15, 51]",BKqWGYPB
GLC 304,GCS10052.3,"[6, 42]",BKqWGYPB
HDH 418B,GEK10096.2,"[3, 39]",BKqWGYPB
NMH 403,GEK10057.3,"[2, 38]",BKqWGYPB
HDH 424,GCS20009.1,"[17, 53]",bkrnDU0f
OH 305,LAW20009.1,"[14, 50]",bkrnDU0f
NMH 107,MEC10001.3,"[15, 51]",bkrnDU0f
ANH 304,LAW30077.1,"[6, 7]",bkrnDU0f
ANH 304,LAW50005.1,"[4, 5]",bkrnDU0f
ANH 305,LAW30034.1,"[2, 38]",bkrnDU0f
NMH 202,IID20006.3,"[53, 54]",bKUtMwiy
NMH 309,IID30020.1,[14],bKUtMwiy
NMH 204,IID10004.1,"[38, 39]",bKUtMwiy
NMH 208,IID20061.3,"[5, 6]",bKUtMwiy
NTH 213,GEK30007.1,[7],bKUtMwiy
GLC 302,GCS10062.1,"[13, 49]",bkvJqvOZ
HDH 318,GEK10095.2,"[15, 51]",bkvJqvOZ
HDH 425B,GEK20033.1,"[14, 50]",bkvJqvOZ
HDH 318,ISE10051.2,[5],bkvJqvOZ
NMH 403,GEK20063.1,"[4, 40]",bkvJqvOZ
OH 405,GEK10042.1,"[3, 39]",bkvJqvOZ
NMH 404,GEK10088.1,"[16, 17]",bL1fAfaE
OH 402,GEK30030.1,"[15, 51]",bL1fAfaE
ANH 302,LAW10004.1,"[1, 37]",bL1fAfaE
HDH 418B,GEK10096.1,"[2, 38]",bL1fAfaE
HDH 424,GCS10002.2,"[6, 42]",bL1fAfaE
NMH 108,GEK10075.1,[43],bL1fAfaE
OH 402,GEK20058.9,"[5, 41]",bL1fAfaE
GLC 303,GCS10062.6,"[18, 54]",blJHaQHq
NMH 410A,GEK10070.1,"[15, 51]",blJHaQHq
NMH 403,GEK20058.6,"[16, 52]",blJHaQHq
NMH 204,IID10004.2,"[41, 42]",blJHaQHq
OH 405,GEK10042.1,"[3, 39]",blJHaQHq
OH 420,GEK20011.1,"[2, 38]",blJHaQHq
NTH 113,GEA30021.1,"[16, 17]",BLKZDBtI
OH 402,GEE20034.1,"[14, 50]",BLKZDBtI
ANH 313,GEA30012.1,[1],BLKZDBtI
NMH 105,GEK10062.1,"[2, 38]",BLKZDBtI
NMH 107,MEC20005.2,"[44, 45]",BLKZDBtI
NMH 404,GEK20016.1,"[3, 39]",BLKZDBtI
NMH 108,GCS10037.12,"[15, 51]",BLpNERqq
OH 403,GEK20058.2,"[14, 50]",BLpNERqq
ANH Auditorium,GEK10041.1,"[3, 39]",BLpNERqq
GLC 106,GCS10050.6,"[5, 41]",BLpNERqq
HDH 403,GCS10002.3,"[6, 42]",BLpNERqq
NMH 405,CCC20053.1,"[14, 50]",bM5RAO5o
NMH 405,CCC20064.1,"[16, 52]",bM5RAO5o
NMH 405,CCC30053.1,"[18, 54]",bM5RAO5o
NTH 212,CUE30051.1,"[2, 38]",bM5RAO5o
NTH 213,CUE20014.1,"[5, 6]",bM5RAO5o
NTH 313,CUE20052.1,"[1, 37]",bM5RAO5o
HDH 424,GCS20009.1,"[17, 53]",bmsipDIx
ANH 305,UIL30014.1,"[14, 50]",bmsipDIx
ANH 304,UIL40016.1,"[54, 55]",bmsipDIx
ANH 302,UIL30011.1,"[6, 42]",bmsipDIx
ANH 304,UIL30018.1,"[8, 44]",bmsipDIx
HDH 318,ISE20075.1,"[3, 39]",bmsipDIx
GLC 301,GCS20001.13,"[18, 54]",BMsUeac2
NMH 107,MEC20005.1,"[13, 49]",BMsUeac2
NMH 105,MEC30002.1,"[17, 53]",BMsUeac2
NMH 309,MEC20002.1,"[3, 39]",BMsUeac2
OH 405,ECE20057.1,"[2, 38]",BMsUeac2
HDH 418B,GEK10055.2,"[14, 50]",bn77k9Fp
NMH 410A,GEK10058.1,"[18, 54]",bn77k9Fp
HDH 418B,GEK10096.2,"[3, 39]",bn77k9Fp
NMH 104A,GCS10019.2,"[1, 37]",bn77k9Fp
NMH 403,GEK10057.3,"[2, 38]",bn77k9Fp
NMH 411,GEK10094.1,"[44, 45]",bn77k9Fp
OH 402,GEK20058.9,"[5, 41]",bn77k9Fp
NTH 310,ECE30092.1,"[28, 55]",boeZ2cAQ
GLC 301,GCS20001.11,"[15, 51]",boeZ2cAQ
OH 401,ITP30008.1,"[14, 50]",boeZ2cAQ
HDH 425B,GEK20053.2,"[3, 39]",boeZ2cAQ
NTH 310,ECE20051.1,"[2, 38]",boeZ2cAQ
NTH 311,ITP40003.1,"[5, 41]",boeZ2cAQ
OH 405,CSW20054.1,"[15, 51]",bpnJiqGk
HDH 320B,CSW30021.1,"[17, 53]",bpnJiqGk
HDH 318,ISE10051.2,[5],bpnJiqGk
HDH 318,ISE20075.1,"[3, 39]",bpnJiqGk
OH 402,GEK20042.1,"[2, 38]",bpnJiqGk
SU 101,GEK20028.2,"[41, 42]",bpnJiqGk
GLC 302,GCS10062.3,"[15, 51]",bpSTyqN4
HDH 403,GCS10002.4,"[7, 43]",bpSTyqN4
NMH 204,IID10004.2,"[41, 42]",bpSTyqN4
NMH 403,GEK10057.3,"[2, 38]",bpSTyqN4
OH 403,GEK20058.8,"[3, 39]",bpSTyqN4
SU 101,GEK30022.1,"[5, 6]",bpSTyqN4
HDH 318,GEK10095.2,"[15, 51]",bq7V3RVU
HCA 2F,GEK10098.1,"[17, 53]",bq7V3RVU
NMH 404,GEK20063.3,"[14, 50]",bq7V3RVU
ANH Auditorium,GEK10041.1,"[3, 39]",bq7V3RVU
NMH 105,GEK10062.1,"[2, 38]",bq7V3RVU
OH 420,GEK30014.2,"[6, 42]",bq7V3RVU
NTH 311,ECE40012.1,"[15, 51]",BqGMLGZs
NTH 412,ECE40093.1,"[32, 55]",BqGMLGZs
GLC 301,GCS20001.12,"[16, 52]",BqGMLGZs
OH 402,GEE20034.1,"[14, 50]",BqGMLGZs
HCA 2F,GEK10098.2,"[18, 19]",BqGMLGZs
NMH 403,GEK20062.1,"[6, 42]",BqGMLGZs
OH 405,CSW20054.1,"[15, 51]",bQgZHaqC
OH 402,CSW20079.1,"[13, 49]",bQgZHaqC
OH 402,GEK20042.2,"[19, 55]",bQgZHaqC
ANH 313,CSW20001.1,"[4, 40]",bQgZHaqC
OH 401,CSW20065.1,"[2, 38]",bQgZHaqC
GLC 303,GCS10062.4,"[16, 52]",bQIQ4cSl
NMH 404,GEK20063.4,"[15, 51]",bQIQ4cSl
HDH 403,GCS10002.3,"[6, 42]",bQIQ4cSl
NMH 106,MEC10002.3,"[1, 37]",bQIQ4cSl
NMH 307,GEK10059.2,"[7, 43]",bQIQ4cSl
OH 305,GEK20044.1,"[4, 5]",bQIQ4cSl
HDH 403,GCS10002.1,"[18, 19]",bQQFBxCy
GLC 106,GCS10062.7,"[14, 50]",bQQFBxCy
HCA 2F,GEK10061.2,"[15, 51]",bQQFBxCy
HDH 303A,GCS10037.11,"[5, 41]",bQQFBxCy
NMH 108,GEK10075.1,[43],bQQFBxCy
NMH 403,GEK20063.1,"[4, 40]",bQQFBxCy
NMH 410A,GEK10070.1,"[15, 51]",bRaxcz2f
HDH 425B,GEK20033.1,"[14, 50]",bRaxcz2f
ANH 305,UIL30051.1,"[13, 49]",bRaxcz2f
ANH 302,UIL30011.1,"[6, 42]",bRaxcz2f
NTH 212,CUE30051.1,"[2, 38]",bRaxcz2f
NTH 313,CUE20052.1,"[1, 37]",bRaxcz2f
OH 302,GCS10007.4,"[18, 54]",BrrTljsD
GLC 305,GCS10053.7,"[17, 53]",BrrTljsD
NMH 402,CCC30081.1,"[5, 6]",BrrTljsD
NMH 405,CCC20020.1,"[3, 39]",BrrTljsD
NMH 108,GCS10037.9,"[17, 53]",bsc2exzA
HDH 418B,GEK10095.3,"[18, 54]",bsc2exzA
NMH 403,GEK20058.5,"[15, 51]",bsc2exzA
HDH 424,GCS10001.4,"[2, 38]",bsc2exzA
OH 306,GEK10035.2,"[41, 42]",bsc2exzA
NMH 410A,GEK10070.1,"[15, 51]",BusYrG8Q
HCA 2F,GEK10098.1,"[17, 53]",BusYrG8Q
NMH 411,GEK10094.1,"[44, 45]",BusYrG8Q
OH 405,BFT20001.1,"[40, 41]",BusYrG8Q
SU 101,GEK20028.1,"[38, 39]",BusYrG8Q
HDH 303B,GCS10037.4,"[16, 52]",BWuoyvfb
HDH 418B,GEK10055.2,"[14, 50]",BWuoyvfb
GLC 304,GCS10052.10,"[2, 38]",BWuoyvfb
HDH 418B,GEK10096.2,"[3, 39]",BWuoyvfb
HDH 424,GCS10002.2,"[6, 42]",BWuoyvfb
OH 402,GEK20058.9,"[5, 41]",BWuoyvfb
HDH 403,GCS10002.7,"[15, 51]",bx96MzJr
GLC 303,GCS10062.5,"[17, 53]",bx96MzJr
HDH 418B,GEK10055.1,"[13, 49]",bx96MzJr
NMH 404,GEK20063.3,"[14, 50]",bx96MzJr
HDH 418B,GEK10096.4,"[6, 42]",bx96MzJr
HDH 419,GEK10038.2,"[39, 40]",bx96MzJr
NMH 108,GEK10075.1,[43],bx96MzJr
OH 420,GEK20011.1,"[2, 38]",bx96MzJr
HDH 418B,GEK10095.3,"[18, 54]",BxgUB7tl
NMH 403,GEK20058.5,"[15, 51]",BxgUB7tl
ANH Auditorium,GEK10041.1,"[3, 39]",BxgUB7tl
GLC 303,GCS10052.5,"[5, 41]",BxgUB7tl
HDH 424,GCS10002.2,"[6, 42]",BxgUB7tl
NMH 207,CSW30009.3,"[13, 49]",bXH7UMhw
NMH 202,IID30086.1,"[14, 15]",bXH7UMhw
